Time,Latitude,Longitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
38.000000,37.243119,131.875985,6576.297134,76.441002,-2.041000,-119.643997
38.000000,37.242986,131.875816,6573.397572,76.500000,-2.071000,-118.664993
39.000000,37.242878,131.875675,6570.975326,76.551003,-2.096000,-117.847000
39.000000,37.242749,131.875502,6568.061438,76.612000,-2.128000,-116.865997
39.000000,37.242623,131.875326,6565.139626,76.674004,-2.161000,-115.882996
39.000000,37.242498,131.875147,6562.209888,76.737000,-2.195000,-114.899002
39.000000,37.242377,131.874966,6559.271921,76.800003,-2.230000,-113.912994
39.000000,37.242258,131.874782,6556.325114,76.863998,-2.265000,-112.927002
39.000000,37.242141,131.874595,6553.369469,76.929001,-2.302000,-111.938995
39.000000,37.242045,131.874438,6550.899370,76.983002,-2.334000,-111.115005
39.000000,37.241934,131.874247,6547.926655,77.047997,-2.373000,-110.125000
39.000000,37.241823,131.874052,6544.944492,77.112999,-2.413000,-109.132996
40.000000,37.241717,131.873855,6541.952575,77.178001,-2.454000,-108.141006
40.000000,37.241613,131.873657,6538.950295,77.242996,-2.496000,-107.147003
40.000000,37.241510,131.873455,6535.937652,77.307999,-2.539000,-106.151993
40.000000,37.241427,131.873286,6533.419090,77.362000,-2.576000,-105.320999
40.000000,37.241331,131.873080,6530.386330,77.427002,-2.621000,-104.324005
40.000000,37.241253,131.872907,6527.850698,77.480003,-2.659000,-103.490997
40.000000,37.241161,131.872697,6524.797517,77.543999,-2.706000,-102.492004
40.000000,37.241073,131.872486,6521.732448,77.608002,-2.753000,-101.489990
40.000000,37.240987,131.872272,6518.655187,77.670998,-2.802000,-100.488007
40.000000,37.240904,131.872056,6515.565430,77.733002,-2.851000,-99.484009
41.000000,37.240824,131.871839,6512.463480,77.794998,-2.901000,-98.479004
41.000000,37.240746,131.871620,6509.348119,77.857002,-2.953000,-97.471985
41.000000,37.240673,131.871398,6506.219957,77.917000,-3.005000,-96.464996
41.000000,37.240613,131.871212,6503.602639,77.968002,-3.048000,-95.623993
41.000000,37.240556,131.871026,6500.975568,78.016998,-3.093000,-94.782013
41.000000,37.240491,131.870800,6497.810525,78.075996,-3.147000,-93.769989
41.000000,37.240427,131.870573,6494.631156,78.134003,-3.202000,-92.757996
41.000000,37.240368,131.870344,6491.437157,78.192001,-3.257000,-91.743011
41.000000,37.240312,131.870114,6488.228222,78.249001,-3.314000,-90.727997
41.000000,37.240250,131.869844,6484.465162,78.314003,-3.380000,-89.540985
42.000000,37.240209,131.869649,6481.764329,78.359001,-3.428000,-88.692993
42.000000,37.240162,131.869415,6478.509065,78.414001,-3.487000,-87.673004
42.000000,37.240126,131.869219,6475.783848,78.458000,-3.536000,-86.821991
42.000000,37.240086,131.868984,6472.499018,78.511002,-3.595000,-85.799988
42.000000,37.240048,131.868747,6469.197425,78.561996,-3.655000,-84.776001
42.000000,37.240020,131.868548,6466.433194,78.605003,-3.705000,-83.921997
42.000000,37.239993,131.868350,6463.657075,78.646004,-3.756000,-83.066986
42.000000,37.239965,131.868111,6460.310066,78.695000,-3.818000,-82.040009
42.000000,37.239940,131.867870,6456.945379,78.744003,-3.880000,-81.010986
42.000000,37.239919,131.867630,6453.563014,78.791000,-3.942000,-79.980988
43.000000,37.239903,131.867429,6450.730507,78.830002,-3.995000,-79.121002
43.000000,37.239890,131.867227,6447.885199,78.869003,-4.048000,-78.260010
43.000000,37.239878,131.866985,6444.454066,78.914001,-4.111000,-77.226013
43.000000,37.239869,131.866742,6441.003730,78.958000,-4.176000,-76.191010
43.000000,37.239863,131.866500,6437.534801,79.000999,-4.240000,-75.153992
43.000000,37.239861,131.866258,6434.046365,79.043999,-4.306000,-74.114990
43.000000,37.239863,131.866014,6430.538422,79.084999,-4.371000,-73.075012
43.000000,37.239869,131.865772,6427.010971,79.125999,-4.437000,-72.033997
43.000000,37.239875,131.865569,6424.055935,79.158997,-4.492000,-71.165009
43.000000,37.239886,131.865326,6420.491299,79.197998,-4.559000,-70.121002
44.000000,37.239901,131.865083,6416.906546,79.237000,-4.625000,-69.075012
44.000000,37.239920,131.864841,6413.300762,79.274002,-4.693000,-68.028015
44.000000,37.239938,131.864639,6410.280194,79.305000,-4.749000,-67.154999
44.000000,37.239963,131.864397,6406.636006,79.341003,-4.817000,-66.105011
44.000000,37.239991,131.864156,6402.970786,79.375999,-4.885000,-65.053986
44.000000,37.240023,131.863915,6399.283925,79.410004,-4.953000,-64.001007
44.000000,37.240059,131.863675,6395.575423,79.443001,-5.022000,-62.946991
44.000000,37.240090,131.863476,6392.468292,79.471001,-5.079000,-62.067993
44.000000,37.240125,131.863277,6389.345616,79.497002,-5.136000,-61.187012
44.000000,37.240170,131.863039,6385.577983,79.528999,-5.206000,-60.128998
45.000000,37.240218,131.862803,6381.788100,79.559998,-5.275000,-59.069000
45.000000,37.240270,131.862567,6377.975662,79.589996,-5.345000,-58.007996
45.000000,37.240326,131.862332,6374.140058,79.620003,-5.415000,-56.945007
45.000000,37.240375,131.862138,6370.926247,79.643997,-5.473000,-56.058990
45.000000,37.240426,131.861944,6367.696282,79.667999,-5.532000,-55.170990
45.000000,37.240490,131.861713,6363.799109,79.695000,-5.602000,-54.104004
45.000000,37.240547,131.861522,6360.533482,79.718002,-5.661000,-53.213989
45.000000,37.240617,131.861293,6356.592722,79.745003,-5.732000,-52.144989
45.000000,37.240678,131.861104,6353.290824,79.766998,-5.791000,-51.252014
45.000000,37.240756,131.860879,6349.306174,79.792000,-5.862000,-50.179993
46.000000,37.240823,131.860692,6345.967394,79.814003,-5.921000,-49.285004
46.000000,37.240891,131.860507,6342.611546,79.834000,-5.981000,-48.389008
46.000000,37.240977,131.860286,6338.562278,79.859001,-6.052000,-47.312988
46.000000,37.241066,131.860068,6334.488322,79.883003,-6.124000,-46.234985
46.000000,37.241159,131.859851,6330.389371,79.906998,-6.196000,-45.156006
46.000000,37.241255,131.859637,6326.265732,79.930000,-6.268000,-44.075012
46.000000,37.241353,131.859425,6322.117099,79.953003,-6.340000,-42.992004
46.000000,37.241456,131.859216,6317.942863,79.974998,-6.412000,-41.907990
46.000000,37.241544,131.859042,6314.444978,79.992996,-6.473000,-41.003998
46.000000,37.241651,131.858836,6310.224108,80.014999,-6.545000,-39.916992
47.000000,37.241744,131.858668,6306.687209,80.032997,-6.606000,-39.010010
47.000000,37.241838,131.858501,6303.132022,80.050003,-6.667000,-38.101990
47.000000,37.241935,131.858335,6299.559156,80.068001,-6.727000,-37.191986
47.000000,37.242033,131.858171,6295.968002,80.084999,-6.788000,-36.282013
47.000000,37.242135,131.858009,6292.358561,80.101997,-6.849000,-35.371002
47.000000,37.242258,131.857818,6288.003274,80.122002,-6.922000,-34.276001
47.000000,37.242385,131.857629,6283.621469,80.141998,-6.996000,-33.178986
47.000000,37.242514,131.857444,6279.213146,80.162003,-7.069000,-32.080994
47.000000,37.242647,131.857261,6274.777697,80.181000,-7.143000,-30.980988
47.000000,37.242760,131.857113,6271.061270,80.197998,-7.204000,-30.062988
48.000000,37.242873,131.856965,6267.325642,80.212997,-7.266000,-29.144012
48.000000,37.242990,131.856820,6263.571420,80.228996,-7.328000,-28.223999
48.000000,37.243132,131.856649,6259.041482,80.248001,-7.402000,-27.118011
48.000000,37.243276,131.856482,6254.483808,80.265999,-7.476000,-26.010986
48.000000,37.243423,131.856317,6249.898702,80.283997,-7.551000,-24.903015
48.000000,37.243574,131.856157,6245.285858,80.302002,-7.625000,-23.791992
48.000000,37.243726,131.856000,6240.645278,80.320000,-7.700000,-22.679993
48.000000,37.243881,131.855847,6235.976657,80.337997,-7.775000,-21.566010
48.000000,37.244011,131.855722,6232.064549,80.352997,-7.837000,-20.636993
48.000000,37.244170,131.855576,6227.344416,80.370003,-7.912000,-19.519989
49.000000,37.244332,131.855434,6222.595632,80.387001,-7.987000,-18.402008
49.000000,37.244495,131.855295,6217.818502,80.403999,-8.063000,-17.282013
49.000000,37.244633,131.855183,6213.815868,80.417999,-8.125000,-16.346985
49.000000,37.244772,131.855074,6209.793118,80.431999,-8.188000,-15.411011
49.000000,37.244914,131.854967,6205.750250,80.445000,-8.251000,-14.473999
49.000000,37.245056,131.854863,6201.687266,80.459000,-8.314000,-13.536011
49.000000,37.245200,131.854763,6197.604166,80.472000,-8.378000,-12.596985
49.000000,37.245374,131.854645,6192.677683,80.487999,-8.453000,-11.467987
49.000000,37.245521,131.854552,6188.549777,80.500000,-8.517000,-10.526001
49.000000,37.245698,131.854442,6183.569345,80.515999,-8.593000,-9.394012
50.000000,37.245878,131.854338,6178.559652,80.529999,-8.669000,-8.260010
50.000000,37.246028,131.854254,6174.361946,80.542000,-8.733000,-7.313995
50.000000,37.246180,131.854174,6170.143819,80.554001,-8.796000,-6.367004
50.000000,37.246364,131.854080,6165.054574,80.568001,-8.873000,-5.227997
50.000000,37.246549,131.853993,6159.935458,80.583000,-8.950000,-4.088013
50.000000,37.246735,131.853909,6154.785862,80.598000,-9.028000,-2.946014
50.000000,37.246892,131.853844,6150.471722,80.612000,-9.094000,-1.992004
50.000000,37.247017,131.853793,6147.004927,80.623001,-9.146000,-1.229004
50.000000,37.247208,131.853721,6141.779741,80.639999,-9.225000,-0.082001
50.000000,37.247366,131.853665,6137.401594,80.653999,-9.292000,0.875000
51.000000,37.247559,131.853602,6132.120019,80.671997,-9.372000,2.026000
51.000000,37.247752,131.853545,6126.807050,80.690002,-9.452000,3.179000
51.000000,37.247913,131.853500,6122.356056,80.704002,-9.520000,4.141000
51.000000,37.248108,131.853451,6116.986090,80.721001,-9.601000,5.297000
51.000000,37.248270,131.853414,6112.486937,80.735001,-9.670000,6.262000
51.000000,37.248434,131.853380,6107.965838,80.748001,-9.738000,7.229000
51.000000,37.248663,131.853339,6101.599481,80.765999,-9.835000,8.585000
51.000000,37.248828,131.853314,6097.025347,80.778000,-9.904000,9.555000
51.000000,37.249025,131.853288,6091.506943,80.792000,-9.987000,10.721000
51.000000,37.249224,131.853268,6085.956230,80.806000,-10.071000,11.890000
52.000000,37.249389,131.853254,6081.305897,80.817001,-10.141000,12.865000
52.000000,37.249588,131.853244,6075.695443,80.829002,-10.225000,14.038000
52.000000,37.249786,131.853238,6070.052681,80.839996,-10.310000,15.212000
52.000000,37.249986,131.853237,6064.376695,80.850998,-10.394000,16.389000
52.000000,37.250185,131.853241,6058.667791,80.860001,-10.479000,17.569000
52.000000,37.250384,131.853251,6052.925664,80.869003,-10.564000,18.750000
52.000000,37.250550,131.853262,6048.115006,80.875000,-10.635000,19.736000
52.000000,37.250749,131.853282,6042.311918,80.882004,-10.720000,20.922001
52.000000,37.250947,131.853306,6036.474998,80.887001,-10.805000,22.110001
52.000000,37.251112,131.853330,6031.585092,80.890999,-10.876000,23.101999
53.000000,37.251310,131.853364,6025.686602,80.893997,-10.961000,24.294001
53.000000,37.251474,131.853397,6020.745185,80.896004,-11.031000,25.289000
53.000000,37.251672,131.853440,6014.784211,80.897003,-11.116000,26.486000
53.000000,37.251867,131.853488,6008.789405,80.896004,-11.201000,27.684999
53.000000,37.252062,131.853542,6002.760156,80.893997,-11.285000,28.886000
53.000000,37.252257,131.853601,5996.697074,80.889999,-11.369000,30.090000
53.000000,37.252418,131.853654,5991.618192,80.886002,-11.439000,31.094999
53.000000,37.252579,131.853711,5986.515535,80.879997,-11.508000,32.101002
53.000000,37.252770,131.853784,5980.361014,80.873001,-11.591000,33.312000
53.000000,37.252897,131.853835,5976.238898,80.865997,-11.647000,34.119999
54.000000,37.253086,131.853916,5970.026770,80.856003,-11.729000,35.334000
54.000000,37.253275,131.854002,5963.780503,80.849998,-11.806000,36.549999
54.000000,37.253462,131.854094,5957.499185,80.859001,-11.867000,37.764999
54.000000,37.253647,131.854190,5951.183729,80.852997,-11.923000,38.981998
54.000000,37.253830,131.854292,5944.834440,80.823997,-11.979000,40.202000
54.000000,37.253982,131.854380,5939.517509,80.785004,-12.026000,41.221001
54.000000,37.254163,131.854491,5933.106650,80.726997,-12.083000,42.445999
54.000000,37.254342,131.854606,5926.662569,80.663002,-12.139000,43.672001
54.000000,37.254518,131.854728,5920.186178,80.598999,-12.194000,44.901001
54.000000,37.254692,131.854852,5913.677784,80.540001,-12.249000,46.132000
55.000000,37.254864,131.854982,5907.137690,80.485001,-12.302000,47.363998
55.000000,37.255007,131.855094,5901.663482,80.443001,-12.346000,48.391998
55.000000,37.255148,131.855209,5896.168243,80.403999,-12.390000,49.421001
55.000000,37.255258,131.855304,5891.756568,80.374001,-12.424000,50.245998
55.000000,37.255423,131.855450,5885.114062,80.330002,-12.475000,51.484001
55.000000,37.255586,131.855600,5878.441990,80.286003,-12.525000,52.724998
55.000000,37.255719,131.855728,5872.859273,80.248001,-12.566000,53.759998
55.000000,37.255876,131.855886,5866.133556,80.202003,-12.614000,55.004002
55.000000,37.256005,131.856022,5860.506643,80.162003,-12.654000,56.042999
55.000000,37.256158,131.856187,5853.728806,80.112000,-12.701000,57.291000
56.000000,37.256283,131.856330,5848.059221,80.069000,-12.739000,58.333000
56.000000,37.256406,131.856474,5842.370434,80.025002,-12.776000,59.375999
56.000000,37.256550,131.856652,5835.519139,79.972000,-12.820000,60.630001
56.000000,37.256669,131.856803,5829.789204,79.926003,-12.856000,61.676998
56.000000,37.256785,131.856957,5824.041286,79.879997,-12.890000,62.724998
56.000000,37.256943,131.857177,5815.963781,79.815002,-12.937000,64.195000
56.000000,37.257054,131.857337,5810.173190,79.766998,-12.969000,65.246002
56.000000,37.257162,131.857499,5804.365531,79.720001,-13.000000,66.299004
56.000000,37.257289,131.857698,5797.373724,79.661003,-13.036000,67.565002
56.000000,37.257413,131.857901,5790.358142,79.601997,-13.070000,68.833000
57.000000,37.257512,131.858071,5784.493790,79.551003,-13.098000,69.890999
57.000000,37.257630,131.858281,5777.435842,79.489998,-13.129000,71.163002
57.000000,37.257742,131.858493,5770.355642,79.428001,-13.159000,72.435997
57.000000,37.257852,131.858708,5763.253802,79.364998,-13.187000,73.711998
57.000000,37.257957,131.858926,5756.130931,79.300003,-13.213000,74.989998
57.000000,37.258042,131.859111,5750.179406,79.246002,-13.233000,76.056999
57.000000,37.258140,131.859335,5743.019350,79.180000,-13.256000,77.337997
57.000000,37.258220,131.859524,5737.037650,79.125000,-13.273000,78.407997
57.000000,37.258310,131.859753,5729.842541,79.056999,-13.292000,79.693001
57.000000,37.258384,131.859946,5723.832799,79.000000,-13.307000,80.765999
58.000000,37.258453,131.860141,5717.810866,78.943001,-13.320000,81.839996
58.000000,37.258520,131.860338,5711.777045,78.885002,-13.332000,82.916000
58.000000,37.258597,131.860575,5704.521586,78.815002,-13.344000,84.208000
58.000000,37.258669,131.860816,5697.250277,78.744003,-13.354000,85.502998
58.000000,37.258737,131.861058,5689.964033,78.672997,-13.362000,86.799004
58.000000,37.258790,131.861263,5683.881444,78.613998,-13.367000,87.879997
58.000000,37.258849,131.861508,5676.569597,78.542000,-13.372000,89.180000
58.000000,37.258905,131.861757,5669.244948,78.470001,-13.374000,90.482002
58.000000,37.258956,131.862006,5661.908107,78.398003,-13.374000,91.785004
58.000000,37.259002,131.862257,5654.559989,78.325996,-13.372000,93.089996
59.000000,37.259044,131.862510,5647.201202,78.253998,-13.368000,94.398003
59.000000,37.259081,131.862764,5639.832967,78.181000,-13.361000,95.706001
59.000000,37.259108,131.862977,5633.685456,78.120003,-13.354000,96.797997
59.000000,37.259133,131.863189,5627.532458,78.059998,-13.346000,97.891998
59.000000,37.259153,131.863404,5621.374279,78.000000,-13.336000,98.986000
59.000000,37.259174,131.863661,5613.978002,77.928001,-13.322000,100.301003
59.000000,37.259190,131.863919,5606.575630,77.856003,-13.306000,101.616997
59.000000,37.259199,131.864135,5600.403125,77.796997,-13.291000,102.716003
59.000000,37.259207,131.864394,5592.991608,77.725998,-13.272000,104.035004
59.000000,37.259210,131.864654,5585.576434,77.655998,-13.250000,105.356003
60.000000,37.259208,131.864869,5579.395090,77.598999,-13.230000,106.458000
60.000000,37.259201,131.865129,5571.975343,77.529999,-13.204000,107.781998
60.000000,37.259190,131.865389,5564.554378,77.462997,-13.177000,109.108002
60.000000,37.259175,131.865648,5557.132802,77.397003,-13.147000,110.434998
60.000000,37.259153,131.865907,5549.711837,77.332001,-13.116000,111.764000
60.000000,37.259128,131.866166,5542.291786,77.267998,-13.082000,113.094002
60.000000,37.259097,131.866424,5534.873868,77.205002,-13.047000,114.425003
60.000000,37.259062,131.866681,5527.458998,77.143997,-13.010000,115.758003
60.000000,37.259023,131.866937,5520.047482,77.084999,-12.971000,117.092003
60.000000,37.258985,131.867149,5513.874977,77.037003,-12.937000,118.205002
61.000000,37.258945,131.867361,5507.705825,76.989998,-12.902000,119.319000
61.000000,37.258901,131.867573,5501.540940,76.944000,-12.866000,120.433998
61.000000,37.258854,131.867782,5495.380627,76.900002,-12.829000,121.550003
61.000000,37.258793,131.868033,5487.995018,76.849998,-12.783000,122.890999
61.000000,37.258727,131.868282,5480.617030,76.801003,-12.736000,124.232002
61.000000,37.258657,131.868528,5473.248185,76.753998,-12.687000,125.574997
61.000000,37.258595,131.868733,5467.114694,76.718002,-12.645000,126.695999
61.000000,37.258543,131.868895,5462.212901,76.690002,-12.611000,127.592003
61.000000,37.258461,131.869137,5454.869050,76.650002,-12.559000,128.938995
61.000000,37.258374,131.869376,5447.536781,76.612000,-12.506000,130.285995
62.000000,37.258283,131.869614,5440.216094,76.578003,-12.452000,131.634995
62.000000,37.258252,131.869692,5437.778914,76.567001,-12.434000,132.085007
62.000000,37.258188,131.869848,5432.908514,76.546997,-12.397000,132.985001
62.000000,37.258105,131.870041,5426.828974,76.523003,-12.350000,134.110992
62.000000,37.258001,131.870270,5419.546387,76.497002,-12.293000,135.464005
62.000000,37.257892,131.870496,5412.278126,76.474998,-12.236000,136.817993
62.000000,37.257780,131.870719,5405.024801,76.457001,-12.178000,138.173004
62.000000,37.257663,131.870938,5397.787325,76.442001,-12.120000,139.529007
62.000000,37.257542,131.871155,5390.565698,76.431000,-12.061000,140.886993
62.000000,37.257417,131.871368,5383.361141,76.422997,-12.002000,142.246002
63.000000,37.257288,131.871576,5376.173347,76.419998,-11.942000,143.606003
63.000000,37.257155,131.871782,5369.002927,76.419998,-11.883000,144.966995
63.000000,37.257017,131.871983,5361.850490,76.425003,-11.824000,146.330002
63.000000,37.256900,131.872147,5355.904147,76.431999,-11.775000,147.466995
63.000000,37.256755,131.872342,5348.785543,76.444000,-11.716000,148.832001
63.000000,37.256606,131.872531,5341.685532,76.460999,-11.658000,150.197998
63.000000,37.256455,131.872716,5334.604723,76.482002,-11.600000,151.565994
63.000000,37.256299,131.872896,5327.542812,76.508003,-11.543000,152.934998
63.000000,37.256141,131.873072,5320.500408,76.538002,-11.486000,154.306000
63.000000,37.255978,131.873243,5313.477511,76.572998,-11.431000,155.677994
64.000000,37.255813,131.873409,5306.474122,76.612999,-11.377000,157.050995
64.000000,37.255643,131.873570,5299.490239,76.657997,-11.324000,158.425995
64.000000,37.255471,131.873727,5292.526169,76.707001,-11.272000,159.802002
64.000000,37.255296,131.873878,5285.581301,76.761002,-11.222000,161.179001
64.000000,37.255117,131.874023,5278.655635,76.820999,-11.174000,162.557999
64.000000,37.254936,131.874163,5271.749172,76.885002,-11.127000,163.938995
64.000000,37.254783,131.874276,5266.008264,76.942001,-11.090000,165.089996
64.000000,37.254597,131.874407,5259.136243,77.014999,-11.047000,166.473007
64.000000,37.254408,131.874531,5252.282510,77.094002,-11.006000,167.858002
64.000000,37.254217,131.874650,5245.446761,77.177002,-10.967000,169.244995
65.000000,37.254023,131.874763,5238.628385,77.264999,-10.931000,170.632004
65.000000,37.253827,131.874870,5231.827078,77.358002,-10.898000,172.022003
65.000000,37.253630,131.874971,5225.042230,77.456001,-10.867000,173.412994
65.000000,37.253463,131.875051,5219.400382,77.542000,-10.844000,174.574005
65.000000,37.253261,131.875141,5212.644185,77.648003,-10.819000,175.968002
65.000000,37.253058,131.875224,5205.902314,77.760002,-10.796000,177.363998
65.000000,37.252853,131.875303,5199.174768,77.875999,-10.777000,178.761002
65.000000,37.252680,131.875362,5193.578335,77.974998,-10.764000,179.927002
65.000000,37.252473,131.875428,5186.873650,78.098999,-10.751000,-178.671997
65.000000,37.252264,131.875487,5180.180546,78.226997,-10.742000,-177.270004
66.000000,37.252053,131.875541,5173.498111,78.358002,-10.737000,-175.865005
66.000000,37.251841,131.875587,5166.824820,78.494003,-10.735000,-174.459000
66.000000,37.251629,131.875627,5160.160063,78.633003,-10.737000,-173.052002
66.000000,37.251416,131.875661,5153.502317,78.776001,-10.743000,-171.641998
66.000000,37.251238,131.875684,5147.958919,78.899002,-10.751000,-170.466995
66.000000,37.251059,131.875702,5142.418874,79.023003,-10.762000,-169.289993
66.000000,37.250844,131.875717,5135.774234,79.175003,-10.779000,-167.876999
66.000000,37.250665,131.875726,5130.239371,79.303001,-10.797000,-166.699005
66.000000,37.250449,131.875730,5123.598694,79.459999,-10.821000,-165.283997
66.000000,37.250233,131.875727,5116.958321,79.617996,-10.850000,-163.867004
67.000000,37.250054,131.875718,5111.424067,79.750999,-10.878000,-162.684998
67.000000,37.249874,131.875706,5105.888290,79.885002,-10.908000,-161.501999
67.000000,37.249660,131.875685,5099.242126,80.046997,-10.949000,-160.080002
67.000000,37.249481,131.875662,5093.699947,80.182999,-10.986000,-158.895004
67.000000,37.249267,131.875629,5087.044030,80.346001,-11.034000,-157.470001
67.000000,37.249053,131.875589,5080.380492,80.510002,-11.087000,-156.044006
67.000000,37.248840,131.875543,5073.707810,80.675003,-11.144000,-154.615997
67.000000,37.248663,131.875498,5068.139114,80.810997,-11.195000,-153.425003
67.000000,37.248453,131.875439,5061.446011,80.974998,-11.259000,-151.992996
67.000000,37.248243,131.875373,5054.739497,81.137001,-11.328000,-150.559998
68.000000,37.248034,131.875301,5048.018047,81.299004,-11.401000,-149.125000
68.000000,37.247861,131.875236,5042.404546,81.431999,-11.465000,-147.927994
68.000000,37.247690,131.875166,5036.778242,81.564003,-11.532000,-146.729004
68.000000,37.247520,131.875091,5031.138833,81.695000,-11.601000,-145.529007
68.000000,37.247316,131.874997,5024.352766,81.849998,-11.688000,-144.087006
68.000000,37.247116,131.874895,5017.544753,82.001999,-11.779000,-142.643005
68.000000,37.246950,131.874806,5011.853527,82.126999,-11.857000,-141.438004
68.000000,37.246753,131.874693,5005.001318,82.275002,-11.954000,-139.990997
68.000000,37.246590,131.874594,4999.270774,82.394997,-12.038000,-138.783005
68.000000,37.246398,131.874470,4992.369187,82.537003,-12.142000,-137.330994
69.000000,37.246207,131.874338,4985.438035,82.675003,-12.248000,-135.878006
69.000000,37.246019,131.874202,4978.476708,82.808998,-12.358000,-134.421997
69.000000,37.245866,131.874083,4972.651066,82.917999,-12.452000,-133.207993
69.000000,37.245684,131.873937,4965.629693,83.044998,-12.567000,-131.748001
69.000000,37.245533,131.873809,4959.751930,83.148003,-12.666000,-130.529999
69.000000,37.245357,131.873651,4952.665939,83.266998,-12.786000,-129.065994
69.000000,37.245184,131.873487,4945.542763,83.380997,-12.909000,-127.600998
69.000000,37.245041,131.873346,4939.577522,83.473000,-13.013000,-126.376999
69.000000,37.244902,131.873202,4933.584545,83.561996,-13.119000,-125.151993
69.000000,37.244739,131.873023,4926.355908,83.664001,-13.247000,-123.679993
70.000000,37.244551,131.872809,4917.869362,83.777000,-13.400000,-121.960007
70.000000,37.244395,131.872619,4910.548370,83.869003,-13.533000,-120.483002
70.000000,37.244268,131.872458,4904.413966,83.941002,-13.645000,-119.250000
70.000000,37.244120,131.872260,4897.010678,84.024002,-13.781000,-117.768005
70.000000,37.243999,131.872090,4890.806170,84.088997,-13.896000,-116.531998
70.000000,37.243858,131.871884,4883.317234,84.162003,-14.035000,-115.046005
70.000000,37.243722,131.871672,4875.780139,84.230003,-14.174000,-113.557007
70.000000,37.243589,131.871455,4868.193667,84.292000,-14.315000,-112.065002
70.000000,37.243482,131.871273,4861.833406,84.341003,-14.433000,-110.820999
70.000000,37.243359,131.871049,4854.154884,84.394997,-14.576000,-109.324997
71.000000,37.243239,131.870822,4846.424546,84.443001,-14.719000,-107.826004
71.000000,37.243144,131.870628,4839.942670,84.480003,-14.839000,-106.574997
71.000000,37.243033,131.870394,4832.115710,84.518997,-14.983000,-105.070999
71.000000,37.242928,131.870157,4824.235106,84.553001,-15.127000,-103.565002
71.000000,37.242844,131.869956,4817.626738,84.578003,-15.248000,-102.307007
71.000000,37.242763,131.869753,4810.980269,84.599998,-15.368000,-101.048004
71.000000,37.242671,131.869507,4802.953666,84.621002,-15.513000,-99.533997
71.000000,37.242599,131.869298,4796.222462,84.635002,-15.633000,-98.269989
71.000000,37.242517,131.869046,4788.093751,84.648003,-15.778000,-96.751007
71.000000,37.242452,131.868835,4781.276290,84.654999,-15.898000,-95.483002
72.000000,37.242380,131.868579,4773.043642,84.660004,-16.041000,-93.958008
72.000000,37.242313,131.868320,4764.753691,84.661003,-16.184999,-92.431000
72.000000,37.242242,131.868016,4755.009235,84.655998,-16.351000,-90.644989
72.000000,37.242196,131.867797,4748.000969,84.649002,-16.469000,-89.367004
72.000000,37.242146,131.867532,4739.538197,84.637001,-16.610001,-87.830994
72.000000,37.242101,131.867267,4731.016903,84.622002,-16.750000,-86.290985
72.000000,37.242062,131.866999,4722.437698,84.601997,-16.889000,-84.748993
72.000000,37.242029,131.866731,4713.800275,84.579002,-17.028000,-83.203003
72.000000,37.242001,131.866462,4705.104636,84.553001,-17.165001,-81.654999
72.000000,37.241980,131.866192,4696.350475,84.524002,-17.299999,-80.102997
73.000000,37.241962,131.865876,4686.063780,84.485001,-17.457001,-78.289001
73.000000,37.241954,131.865650,4678.667808,84.455002,-17.568001,-76.989990
73.000000,37.241950,131.865379,4669.739302,84.417000,-17.700001,-75.428986
73.000000,37.241952,131.865109,4660.752883,84.375999,-17.830999,-73.864990
73.000000,37.241960,131.864838,4651.708858,84.332001,-17.959999,-72.298004
73.000000,37.241974,131.864568,4642.607225,84.286003,-18.087000,-70.726990
73.000000,37.241989,131.864343,4634.978690,84.247002,-18.191999,-69.415985
73.000000,37.242009,131.864119,4627.310837,84.205002,-18.296000,-68.102997
73.000000,37.242033,131.863895,4619.603359,84.163002,-18.399000,-66.786987
73.000000,37.242062,131.863673,4611.856562,84.119003,-18.500999,-65.468994
74.000000,37.242100,131.863407,4602.508651,84.065002,-18.621000,-63.885010
74.000000,37.242145,131.863142,4593.104962,84.010002,-18.740000,-62.298004
74.000000,37.242187,131.862923,4585.226186,83.962997,-18.837999,-60.971985
74.000000,37.242243,131.862662,4575.720998,83.904999,-18.954000,-59.378998
74.000000,37.242293,131.862446,4567.758098,83.856003,-19.049000,-58.048004
74.000000,37.242359,131.862188,4558.152936,83.796997,-19.160999,-56.449005
74.000000,37.242431,131.861935,4548.493519,83.737000,-19.271999,-54.846008
74.000000,37.242494,131.861724,4540.403213,83.686996,-19.363001,-53.507996
74.000000,37.242563,131.861517,4532.275721,83.636002,-19.452999,-52.167999
74.000000,37.242649,131.861269,4522.474572,83.574997,-19.559999,-50.557007
75.000000,37.242741,131.861025,4512.620998,83.514000,-19.664000,-48.942993
75.000000,37.242838,131.860785,4502.715912,83.454002,-19.767000,-47.325012
75.000000,37.242941,131.860549,4492.759315,83.392998,-19.868000,-45.704010
75.000000,37.243030,131.860355,4484.423340,83.342003,-19.952000,-44.351013
75.000000,37.243142,131.860125,4474.374084,83.281998,-20.049999,-42.723999
75.000000,37.243260,131.859899,4464.274841,83.222000,-20.146999,-41.092987
75.000000,37.243383,131.859679,4454.126220,83.163002,-20.242001,-39.459991
75.000000,37.243510,131.859463,4443.928831,83.103996,-20.334999,-37.822998
75.000000,37.243643,131.859251,4433.683284,83.045998,-20.427999,-36.183014
