Time,Latitude,Longitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
76.000000,37.252340,131.878595,5007.842359,98.847000,-8.149000,156.591003
76.000000,37.252176,131.878758,5004.341731,98.855003,-8.570000,157.862000
76.000000,37.252037,131.878890,5001.295255,98.860001,-8.923000,158.923004
76.000000,37.251867,131.879044,4997.484036,98.862000,-9.347000,160.199005
76.000000,37.251724,131.879169,4994.177566,98.862000,-9.702000,161.264008
76.000000,37.251549,131.879314,4990.052402,98.858002,-10.128000,162.544998
76.000000,37.251373,131.879454,4985.754722,98.850998,-10.556000,163.830002
76.000000,37.251194,131.879590,4981.283916,98.841003,-10.985000,165.117004
76.000000,37.251013,131.879719,4976.638764,98.827003,-11.416000,166.408005
76.000000,37.250828,131.879845,4971.818657,98.808998,-11.847000,167.703003
77.000000,37.250643,131.879964,4966.822985,98.788002,-12.279000,169.001999
77.000000,37.250456,131.880078,4961.650834,98.762001,-12.712000,170.304993
77.000000,37.250267,131.880187,4956.301289,98.733002,-13.145000,171.613007
77.000000,37.250077,131.880289,4950.773741,98.699997,-13.580000,172.925003
77.000000,37.249916,131.880371,4946.031053,98.669998,-13.942000,174.020996
77.000000,37.249723,131.880464,4940.175540,98.628998,-14.377000,175.341995
77.000000,37.249527,131.880551,4934.140195,98.584000,-14.813000,176.667999
77.000000,37.249331,131.880633,4927.924409,98.533997,-15.249000,177.998993
77.000000,37.249166,131.880697,4922.606258,98.489998,-15.612000,179.112000
77.000000,37.249000,131.880757,4917.162226,98.442001,-15.976000,-179.770996
78.000000,37.248801,131.880822,4910.462722,98.379997,-16.412001,-178.425003
78.000000,37.248600,131.880883,4903.580642,98.313004,-16.848000,-177.072998
78.000000,37.248399,131.880936,4896.515988,98.241997,-17.283001,-175.714996
78.000000,37.248265,131.880969,4891.704720,98.191002,-17.573000,-174.804993
78.000000,37.248062,131.881013,4884.334656,98.111000,-18.007999,-173.436005
78.000000,37.247927,131.881040,4879.319172,98.054001,-18.298000,-172.520004
78.000000,37.247724,131.881074,4871.642784,97.964996,-18.731001,-171.139008
78.000000,37.247521,131.881101,4863.782602,97.870003,-19.164000,-169.751999
78.000000,37.247351,131.881120,4857.091327,97.787003,-19.524000,-168.589996
78.000000,37.247182,131.881134,4850.272037,97.698997,-19.882999,-167.423004
79.000000,37.246978,131.881147,4841.920212,97.588997,-20.312000,-166.014999
79.000000,37.246775,131.881152,4833.383374,97.472000,-20.740999,-164.598999
79.000000,37.246606,131.881151,4826.128524,97.371002,-21.096001,-163.412994
79.000000,37.246437,131.881146,4818.745658,97.264000,-21.451000,-162.222000
79.000000,37.246234,131.881135,4809.717178,97.130997,-21.874001,-160.783997
79.000000,37.246067,131.881121,4802.052677,97.014000,-22.225000,-159.578995
79.000000,37.245899,131.881102,4794.260465,96.892998,-22.575001,-158.367996
79.000000,37.245732,131.881080,4786.340542,96.767998,-22.923000,-157.151001
79.000000,37.245567,131.881052,4778.292907,96.637001,-23.268999,-155.927994
79.000000,37.245368,131.881014,4768.468289,96.473999,-23.681999,-154.451004
80.000000,37.245203,131.880977,4760.141153,96.332001,-24.024000,-153.212997
80.000000,37.245008,131.880927,4749.981864,96.154999,-24.431000,-151.718002
80.000000,37.244813,131.880871,4739.640610,95.971001,-24.834999,-150.212997
80.000000,37.244620,131.880809,4729.118304,95.779999,-25.235001,-148.699005
80.000000,37.244429,131.880740,4718.415557,95.580002,-25.632000,-147.173996
80.000000,37.244272,131.880680,4709.359644,95.407997,-25.959000,-145.895004
80.000000,37.244115,131.880614,4700.179373,95.230003,-26.283001,-144.608994
80.000000,37.243929,131.880529,4688.999918,95.009003,-26.667999,-143.056000
80.000000,37.243777,131.880455,4679.548375,94.819000,-26.986000,-141.753006
80.000000,37.243594,131.880359,4668.045528,94.584000,-27.362000,-140.179001
81.000000,37.243415,131.880257,4656.367726,94.339996,-27.733000,-138.595001
81.000000,37.243240,131.880150,4644.516187,94.087997,-28.099001,-136.998993
81.000000,37.243067,131.880037,4632.492437,93.827003,-28.459000,-135.391006
81.000000,37.242925,131.879939,4622.342292,93.603996,-28.754000,-134.042999
81.000000,37.242784,131.879837,4612.074494,93.374001,-29.046000,-132.686996
81.000000,37.242646,131.879731,4601.689654,93.139000,-29.332001,-131.322006
81.000000,37.242484,131.879599,4589.075506,92.848999,-29.670000,-129.673996
81.000000,37.242351,131.879484,4578.437681,92.600998,-29.947001,-128.291000
81.000000,37.242195,131.879342,4565.522390,92.295998,-30.271999,-126.621002
81.000000,37.242068,131.879220,4554.636458,92.035004,-30.537001,-125.220001
82.000000,37.241919,131.879067,4541.427341,91.714996,-30.849001,-123.528000
82.000000,37.241774,131.878910,4528.060337,91.387001,-31.152000,-121.824005
82.000000,37.241633,131.878749,4514.538494,91.050003,-31.447001,-120.108994
82.000000,37.241496,131.878583,4500.863642,90.707001,-31.733999,-118.380997
82.000000,37.241364,131.878412,4487.038219,90.355003,-32.013000,-116.641006
82.000000,37.241256,131.878266,4475.404003,90.056000,-32.237999,-115.182007
82.000000,37.241133,131.878086,4461.309746,89.691002,-32.499001,-113.421005
82.000000,37.241032,131.877934,4449.455160,89.380997,-32.709999,-111.944000
82.000000,37.240917,131.877747,4435.100909,89.002998,-32.953999,-110.162003
82.000000,37.240806,131.877556,4420.609193,88.619003,-33.188999,-108.367996
83.000000,37.240700,131.877361,4405.982755,88.228996,-33.412998,-106.561996
83.000000,37.240616,131.877197,4393.693524,87.900002,-33.591999,-105.048996
83.000000,37.240520,131.876995,4378.828123,87.499001,-33.797001,-103.223999
83.000000,37.240429,131.876791,4363.837450,87.094002,-33.992001,-101.388000
83.000000,37.240344,131.876582,4348.724856,86.683998,-34.174999,-99.540985
83.000000,37.240277,131.876408,4336.039690,86.339996,-34.320000,-97.994995
83.000000,37.240214,131.876230,4323.274361,85.992996,-34.457001,-96.441010
83.000000,37.240144,131.876014,4307.853005,85.572998,-34.610001,-94.567993
83.000000,37.240079,131.875798,4292.322226,85.152000,-34.752998,-92.684998
83.000000,37.240020,131.875577,4276.686290,84.727997,-34.883999,-90.792999
84.000000,37.239976,131.875392,4263.578671,84.374001,-34.984001,-89.209991
84.000000,37.239943,131.875244,4253.043259,84.089996,-35.057999,-87.938995
84.000000,37.239899,131.875019,4237.161046,83.665001,-35.160000,-86.026001
84.000000,37.239861,131.874793,4221.187087,83.239998,-35.250000,-84.105011
84.000000,37.239830,131.874566,4205.125346,82.815002,-35.328999,-82.175995
84.000000,37.239808,131.874375,4191.676961,82.462997,-35.384998,-80.562988
84.000000,37.239792,131.874184,4178.173102,82.112999,-35.432999,-78.946014
84.000000,37.239779,131.873993,4164.615902,81.764999,-35.473000,-77.324005
84.000000,37.239769,131.873763,4148.280756,81.350998,-35.509998,-75.371002
84.000000,37.239766,131.873532,4131.876725,80.942001,-35.535999,-73.412994
85.000000,37.239768,131.873341,4118.157372,80.605003,-35.548000,-71.777008
85.000000,37.239778,131.873111,4101.645746,80.203003,-35.553001,-69.804993
85.000000,37.239789,131.872920,4087.866043,79.862000,-35.546001,-68.148987
85.000000,37.239809,131.872692,4071.316013,79.439003,-35.527000,-66.158997
85.000000,37.239836,131.872466,4054.760801,79.001999,-35.495998,-64.171997
85.000000,37.239869,131.872242,4038.208942,78.552002,-35.453999,-62.187988
85.000000,37.239906,131.872020,4021.653730,78.098999,-35.402000,-60.218994
85.000000,37.239951,131.871799,4005.082058,77.664001,-35.341999,-58.266998
85.000000,37.240003,131.871581,3988.476554,77.262001,-35.271000,-56.325012
85.000000,37.240060,131.871365,3971.843009,76.896004,-35.189999,-54.378998
86.000000,37.240123,131.871150,3955.193918,76.560997,-35.096001,-52.425995
86.000000,37.240192,131.870940,3938.573174,76.228996,-34.987999,-50.449005
86.000000,37.240254,131.870767,3924.743179,75.950996,-34.891998,-48.808990
86.000000,37.240321,131.870597,3910.920194,75.681000,-34.793999,-47.183990
86.000000,37.240405,131.870395,3894.328102,75.385002,-34.673000,-45.246002
86.000000,37.240496,131.870197,3877.740581,75.123001,-34.543999,-43.304993
86.000000,37.240592,131.870003,3861.175006,74.889999,-34.405998,-41.355011
86.000000,37.240692,131.869813,3844.656674,74.663002,-34.259998,-39.397003
86.000000,37.240799,131.869628,3828.156022,74.458000,-34.116001,-37.463989
86.000000,37.240893,131.869477,3814.408627,74.317001,-33.994999,-35.859985
87.000000,37.240989,131.869329,3800.681654,74.198997,-33.868999,-34.244995
87.000000,37.241089,131.869185,3786.981504,74.099998,-33.741001,-32.627014
87.000000,37.241213,131.869017,3770.585398,73.995003,-33.583000,-30.678986
87.000000,37.241343,131.868853,3754.215199,73.916000,-33.431000,-28.751007
87.000000,37.241477,131.868696,3737.887673,73.862999,-33.276001,-26.815002
87.000000,37.241615,131.868544,3721.586359,73.847000,-33.125999,-24.890015
87.000000,37.241733,131.868422,3708.018187,73.862999,-33.002998,-23.283997
87.000000,37.241855,131.868305,3694.482019,73.901001,-32.879002,-21.666992
87.000000,37.241980,131.868191,3680.981208,73.955002,-32.757000,-20.049011
87.000000,37.242132,131.868060,3664.828942,74.030998,-32.615002,-18.105011
88.000000,37.242263,131.867958,3651.391529,74.116997,-32.505001,-16.497986
88.000000,37.242396,131.867858,3637.996788,74.217003,-32.396000,-14.877991
88.000000,37.242531,131.867764,3624.642281,74.328003,-32.290001,-13.255005
88.000000,37.242668,131.867675,3611.301185,74.463997,-32.195000,-11.653015
88.000000,37.242836,131.867574,3595.307719,74.669998,-32.089001,-9.726990
88.000000,37.242978,131.867495,3582.001675,74.877998,-32.006001,-8.110992
88.000000,37.243152,131.867408,3566.059721,75.158997,-31.914000,-6.165985
88.000000,37.243327,131.867328,3550.178422,75.448997,-31.827999,-4.196991
88.000000,37.243475,131.867267,3536.980582,75.692001,-31.767000,-2.562988
88.000000,37.243655,131.867201,3521.155366,76.008003,-31.712000,-0.621002
89.000000,37.243836,131.867143,3505.368859,76.347000,-31.665001,1.346000
89.000000,37.243989,131.867101,3492.224664,76.653000,-31.638000,2.973000
89.000000,37.244143,131.867064,3479.090222,76.977997,-31.622000,4.605000
89.000000,37.244298,131.867032,3465.971326,77.320999,-31.613001,6.251000
89.000000,37.244484,131.867001,3450.247303,77.746002,-31.615999,8.227000
89.000000,37.244671,131.866978,3434.543398,78.181000,-31.635000,10.211000
89.000000,37.244859,131.866965,3418.850465,78.621002,-31.670000,12.197000
89.000000,37.245048,131.866959,3403.152960,79.078003,-31.722000,14.179000
89.000000,37.245236,131.866961,3387.452102,79.555000,-31.791000,16.173000
89.000000,37.245424,131.866971,3371.764656,80.028999,-31.872000,18.184999
90.000000,37.245611,131.866989,3356.075686,80.490997,-31.971001,20.195000
90.000000,37.245798,131.867015,3340.370256,80.952003,-32.087002,22.198999
90.000000,37.245953,131.867044,3327.265685,81.341003,-32.195999,23.877001
90.000000,37.246138,131.867085,3311.518802,81.814003,-32.341000,25.898001
90.000000,37.246291,131.867126,3298.374302,82.204002,-32.472000,27.587999
90.000000,37.246443,131.867173,3285.224621,82.580002,-32.612000,29.292000
90.000000,37.246593,131.867224,3272.053298,82.939003,-32.762001,30.993999
90.000000,37.246772,131.867293,3256.213757,83.351997,-32.956001,33.033001
90.000000,37.246949,131.867370,3240.313255,83.765999,-33.165001,35.070999
90.000000,37.247123,131.867454,3224.375263,84.166000,-33.382999,37.139000
91.000000,37.247266,131.867530,3211.068610,84.473000,-33.571999,38.865002
91.000000,37.247435,131.867628,3195.051674,84.811996,-33.808998,40.933998
91.000000,37.247600,131.867732,3178.991458,85.119003,-34.056000,43.014999
91.000000,37.247761,131.867845,3162.867538,85.396004,-34.311001,45.091000
91.000000,37.247894,131.867944,3149.360326,85.624001,-34.529999,46.816002
91.000000,37.248049,131.868068,3133.089187,85.889000,-34.798000,48.915001
91.000000,37.248200,131.868200,3116.744592,86.127998,-35.069000,51.020000
91.000000,37.248323,131.868315,3103.086199,86.288002,-35.298000,52.792000
91.000000,37.248443,131.868433,3089.389706,86.410004,-35.529999,54.568001
91.000000,37.248582,131.868580,3072.899417,86.509003,-35.808998,56.695999
92.000000,37.248694,131.868707,3059.079785,86.577003,-36.044998,58.457001
92.000000,37.248803,131.868839,3045.188220,86.642998,-36.279999,60.227001
92.000000,37.248908,131.868975,3031.237219,86.699997,-36.514000,62.014999
92.000000,37.249010,131.869113,3017.247204,86.726997,-36.744999,63.824001
92.000000,37.249127,131.869284,3000.407614,86.704002,-37.019001,65.998001
92.000000,37.249238,131.869459,2983.488470,86.633003,-37.290001,68.163002
92.000000,37.249327,131.869608,2969.305517,86.566002,-37.514000,69.960999
92.000000,37.249412,131.869761,2955.050021,86.496002,-37.733002,71.773003
92.000000,37.249508,131.869948,2937.880637,86.387001,-37.987999,73.977997
92.000000,37.249599,131.870139,2920.660046,86.221001,-38.234001,76.195000
93.000000,37.249670,131.870300,2906.260380,86.044998,-38.433998,78.036003
93.000000,37.249749,131.870496,2888.897753,85.806999,-38.666000,80.239998
93.000000,37.249821,131.870696,2871.421130,85.572998,-38.889000,82.442001
93.000000,37.249888,131.870899,2853.878062,85.322998,-39.098000,84.681000
93.000000,37.249948,131.871102,2836.288968,85.027000,-39.293999,86.936996
93.000000,37.249993,131.871274,2821.579320,84.749001,-39.448002,88.806000
93.000000,37.250041,131.871482,2803.845751,84.403999,-39.624001,91.042000
93.000000,37.250082,131.871692,2786.047870,84.042000,-39.784000,93.303001
93.000000,37.250112,131.871867,2771.188870,83.712997,-39.903999,95.198997
93.000000,37.250141,131.872078,2753.286137,83.307999,-40.037998,97.450996
94.000000,37.250160,131.872255,2738.308570,82.963997,-40.137001,99.334000
94.000000,37.250174,131.872432,2723.284063,82.616997,-40.226002,101.225998
94.000000,37.250184,131.872609,2708.244926,82.248001,-40.299999,103.138000
94.000000,37.250190,131.872785,2693.190245,81.852997,-40.362999,105.049004
94.000000,37.250189,131.872998,2675.075371,81.367996,-40.425999,107.317001
94.000000,37.250182,131.873208,2656.907158,80.877998,-40.472000,109.596001
94.000000,37.250168,131.873419,2638.695967,80.389000,-40.500000,111.876999
94.000000,37.250152,131.873594,2623.480046,79.984001,-40.509998,113.772003
94.000000,37.250126,131.873802,2605.217040,79.512001,-40.506001,116.069000
94.000000,37.250100,131.873974,2590.004777,79.126999,-40.488998,117.986000
95.000000,37.250068,131.874144,2574.790075,78.747002,-40.463001,119.889999
95.000000,37.250032,131.874313,2559.546113,78.389999,-40.431000,121.772003
95.000000,37.249983,131.874513,2541.208126,77.998001,-40.381001,124.028000
95.000000,37.249928,131.874711,2522.853679,77.632004,-40.314999,126.306000
95.000000,37.249866,131.874907,2504.527579,77.252998,-40.231998,128.598007
95.000000,37.249799,131.875097,2486.223425,76.855003,-40.139999,130.875000
95.000000,37.249737,131.875254,2470.946544,76.536003,-40.060001,132.742996
95.000000,37.249671,131.875408,2455.647413,76.238998,-39.971001,134.613998
95.000000,37.249587,131.875590,2437.292357,75.899002,-39.848999,136.880005
95.000000,37.249497,131.875767,2418.986678,75.540001,-39.710999,139.158005
96.000000,37.249417,131.875910,2403.771977,75.219002,-39.588001,141.046005
96.000000,37.249317,131.876078,2385.532135,74.825996,-39.435001,143.285004
96.000000,37.249211,131.876241,2367.282845,74.459999,-39.273998,145.503006
96.000000,37.249099,131.876399,2349.069216,74.108002,-39.095001,147.742004
96.000000,37.249002,131.876527,2333.919132,73.816002,-38.936001,149.600998
96.000000,37.248881,131.876674,2315.776217,73.462997,-38.737000,151.820007
96.000000,37.248755,131.876815,2297.691518,73.105003,-38.523998,154.039993
96.000000,37.248625,131.876951,2279.630290,72.762001,-38.304001,156.231995
96.000000,37.248512,131.877059,2264.595115,72.494003,-38.112000,158.054001
96.000000,37.248396,131.877163,2249.603222,72.234001,-37.909000,159.888000
97.000000,37.248278,131.877261,2234.676862,71.963997,-37.694000,161.725006
97.000000,37.248132,131.877373,2216.840270,71.625999,-37.431000,163.908005
97.000000,37.248007,131.877461,2202.005959,71.357002,-37.209000,165.697998
97.000000,37.247854,131.877560,2184.257150,71.056999,-36.931000,167.850998
97.000000,37.247698,131.877652,2166.589418,70.773003,-36.638000,170.007996
97.000000,37.247565,131.877722,2151.952922,70.528000,-36.383999,171.804993
97.000000,37.247402,131.877800,2134.455574,70.237000,-36.078999,173.925003
97.000000,37.247236,131.877869,2117.009431,69.977997,-35.768002,176.028000
97.000000,37.247067,131.877932,2099.649852,69.748001,-35.441002,178.141998
97.000000,37.246925,131.877977,2085.257806,69.566002,-35.161999,179.899002
98.000000,37.246781,131.878017,2070.947750,69.380997,-34.875999,-178.345993
98.000000,37.246606,131.878057,2053.874378,69.164001,-34.528999,-176.259003
98.000000,37.246430,131.878090,2036.911649,68.955002,-34.175999,-174.184998
98.000000,37.246282,131.878110,2022.838118,68.803001,-33.882000,-172.473999
98.000000,37.246131,131.878125,2008.831949,68.676003,-33.581001,-170.763000
98.000000,37.245950,131.878134,1992.138662,68.538002,-33.209999,-168.703995
98.000000,37.245769,131.878135,1975.589546,68.396004,-32.831001,-166.649994
98.000000,37.245586,131.878128,1959.140710,68.273003,-32.459999,-164.634003
98.000000,37.245403,131.878112,1942.804649,68.181000,-32.081001,-162.613007
98.000000,37.245220,131.878087,1926.602700,68.112000,-31.695000,-160.589005
99.000000,37.245036,131.878054,1910.520842,68.060997,-31.311001,-158.587997
99.000000,37.244884,131.878019,1897.237049,68.024002,-30.983999,-156.908997
99.000000,37.244700,131.877970,1881.418538,67.992996,-30.597000,-154.919998
99.000000,37.244517,131.877912,1865.721948,67.987999,-30.212000,-152.940994
99.000000,37.244336,131.877846,1850.148192,68.024002,-29.826000,-150.966003
99.000000,37.244185,131.877784,1837.272526,68.074997,-29.503000,-149.317001
99.000000,37.244006,131.877703,1821.963031,68.152000,-29.115999,-147.341003
99.000000,37.243858,131.877628,1809.315660,68.224998,-28.796000,-145.701996
99.000000,37.243681,131.877530,1794.260064,68.342003,-28.419001,-143.744003
99.000000,37.243507,131.877425,1779.356258,68.480003,-28.042999,-141.783005
100.000000,37.243334,131.877311,1764.606682,68.633003,-27.673000,-139.826996
100.000000,37.243165,131.877190,1750.008286,68.803001,-27.309999,-137.880997
100.000000,37.242998,131.877060,1735.526018,69.017998,-26.959999,-135.953003
100.000000,37.242834,131.876923,1721.160794,69.300003,-26.618000,-134.020004
100.000000,37.242672,131.876778,1706.933645,69.644997,-26.278999,-132.070007
100.000000,37.242515,131.876625,1692.870173,70.014999,-25.948999,-130.113998
100.000000,37.242361,131.876465,1678.952700,70.403000,-25.636999,-128.167999
100.000000,37.242236,131.876327,1667.445586,70.757004,-25.395000,-126.563004
100.000000,37.242089,131.876154,1653.742082,71.231003,-25.117001,-124.628006
100.000000,37.241947,131.875974,1640.156842,71.736000,-24.851999,-122.686005
101.000000,37.241809,131.875788,1626.712723,72.239998,-24.601000,-120.727997
101.000000,37.241697,131.875629,1615.599410,72.646004,-24.408001,-119.108002
101.000000,37.241569,131.875431,1602.364385,73.119003,-24.191999,-117.166000
101.000000,37.241465,131.875261,1591.402862,73.513000,-24.027000,-115.550995
101.000000,37.241345,131.875053,1578.334867,73.983002,-23.837999,-113.602005
101.000000,37.241249,131.874875,1567.542204,74.335999,-23.684999,-111.957001
101.000000,37.241140,131.874656,1554.679644,74.696999,-23.518000,-110.007004
101.000000,37.241053,131.874470,1544.033894,74.958000,-23.385000,-108.378006
101.000000,37.240954,131.874242,1531.343851,75.219002,-23.232000,-106.421997
101.000000,37.240861,131.874010,1518.732446,75.425003,-23.084999,-104.475998
102.000000,37.240774,131.873774,1506.213701,75.570000,-22.936001,-102.519989
102.000000,37.240693,131.873532,1493.777251,75.642998,-22.788000,-100.571014
102.000000,37.240619,131.873288,1481.423402,75.648003,-22.635000,-98.621002
102.000000,37.240552,131.873039,1469.164651,75.570999,-22.474001,-96.667999
102.000000,37.240491,131.872789,1457.005570,75.404999,-22.302000,-94.720001
102.000000,37.240437,131.872535,1444.936709,75.153000,-22.120001,-92.789001
102.000000,37.240390,131.872277,1432.943438,74.847000,-21.926001,-90.869995
102.000000,37.240349,131.872017,1421.031550,74.491997,-21.711000,-88.953003
102.000000,37.240317,131.871755,1409.222988,74.069000,-21.471001,-87.027008
102.000000,37.240294,131.871535,1399.476703,73.653000,-21.253000,-85.425995
103.000000,37.240275,131.871271,1387.897656,73.074997,-20.969000,-83.514008
103.000000,37.240261,131.871005,1376.431385,72.431000,-20.665001,-81.636993
103.000000,37.240255,131.870737,1365.078194,71.749001,-20.332001,-79.769012
103.000000,37.240257,131.870469,1353.847534,71.038002,-19.968000,-77.908997
103.000000,37.240263,131.870244,1344.596244,70.418999,-19.638000,-76.362000
103.000000,37.240279,131.869975,1333.649047,69.633003,-19.209000,-74.507996
103.000000,37.240300,131.869706,1322.871014,68.802002,-18.753000,-72.683014
103.000000,37.240330,131.869437,1312.260622,67.942001,-18.266001,-70.881012
103.000000,37.240366,131.869169,1301.826708,67.071999,-17.747000,-69.096985
103.000000,37.240410,131.868900,1291.587257,66.192001,-17.191000,-67.325012
104.000000,37.240460,131.868633,1281.559946,65.292999,-16.599001,-65.565002
104.000000,37.240507,131.868412,1273.387039,64.522003,-16.077999,-64.108002
104.000000,37.240570,131.868147,1263.787363,63.582001,-15.432000,-62.401001
104.000000,37.240629,131.867927,1255.969548,62.800999,-14.868000,-60.992004
104.000000,37.240691,131.867708,1248.326078,62.020000,-14.280000,-59.596008
104.000000,37.240773,131.867448,1239.405802,61.074001,-13.539000,-57.932007
104.000000,37.240847,131.867233,1232.188138,60.278999,-12.900000,-56.566010
104.000000,37.240924,131.867020,1225.171032,59.483002,-12.240000,-55.218994
104.000000,37.241023,131.866766,1217.027690,58.528000,-11.419000,-53.622009
104.000000,37.241093,131.866597,1211.773853,57.890999,-10.853000,-52.567993
105.000000,37.241222,131.866307,1202.945016,56.764999,-9.820000,-50.734985
105.000000,37.241319,131.866102,1196.933446,55.950001,-9.059000,-49.449005
105.000000,37.241441,131.865861,1190.047709,54.966000,-8.128000,-47.942993
105.000000,37.241546,131.865662,1184.591484,54.139999,-7.329000,-46.705994
105.000000,37.241657,131.865464,1179.401045,53.310001,-6.508000,-45.484985
105.000000,37.241794,131.865231,1173.535474,52.310001,-5.494000,-44.040009
105.000000,37.241937,131.865002,1168.079554,51.310001,-4.450000,-42.618988
105.000000,37.242085,131.864777,1163.049134,50.303001,-3.375000,-41.221985
105.000000,37.242213,131.864593,1159.192805,49.450001,-2.457000,-40.076996
105.000000,37.242344,131.864412,1155.650724,48.588001,-1.519000,-38.949005
106.000000,37.242506,131.864199,1151.826703,47.548000,-0.366000,-37.618988
106.000000,37.242671,131.863990,1148.481523,46.493000,0.815000,-36.313995
106.000000,37.242842,131.863786,1145.629814,45.422001,2.026000,-35.036011
106.000000,37.243017,131.863586,1143.285293,44.327999,3.265000,-33.785004
106.000000,37.243165,131.863424,1141.729289,43.395000,4.320000,-32.764008
106.000000,37.243317,131.863266,1140.543007,42.438999,5.395000,-31.763000
106.000000,37.243502,131.863080,1139.618244,41.263000,6.712000,-30.588989
106.000000,37.243689,131.862899,1139.236025,40.002998,7.636000,-29.808990
106.000000,37.243847,131.862752,1139.307043,38.872002,7.989000,-29.549011
106.000000,37.244041,131.862580,1139.832823,37.556000,8.590000,-29.109985
107.000000,37.244235,131.862411,1140.819766,36.300999,9.284000,-28.622986
107.000000,37.244366,131.862300,1141.726850,35.486000,9.780000,-28.287994
107.000000,37.244598,131.862112,1143.782726,34.098999,10.700000,-27.690002
107.000000,37.244765,131.861980,1145.611831,33.117001,11.389000,-27.260010
107.000000,37.244966,131.861824,1148.197754,31.978001,12.240000,-26.747986
107.000000,37.245169,131.861672,1151.198206,30.847000,13.122000,-26.239990
107.000000,37.245371,131.861524,1154.600993,29.726999,14.024000,-25.740997
107.000000,37.245576,131.861379,1158.419832,28.615999,14.921000,-25.268005
107.000000,37.245747,131.861261,1161.922289,27.695000,15.681000,-24.881989
107.000000,37.245951,131.861122,1166.504652,26.604000,16.613001,-24.428009
108.000000,37.246123,131.861009,1170.637740,25.704000,17.393999,-24.062012
108.000000,37.246330,131.860874,1175.971130,24.638000,18.347000,-23.635010
108.000000,37.246502,131.860765,1180.723877,23.756001,19.146000,-23.292999
108.000000,37.246674,131.860658,1185.758563,22.867001,19.937000,-22.967987
108.000000,37.246879,131.860532,1192.175518,21.816000,20.874001,-22.601990
108.000000,37.247051,131.860429,1197.840835,20.959999,21.646000,-22.313995
108.000000,37.247224,131.860327,1203.793274,20.125999,22.413000,-22.041992
108.000000,37.247429,131.860208,1211.303242,19.125000,23.334999,-21.731995
108.000000,37.247635,131.860092,1219.212192,18.169001,24.239000,-21.442993
108.000000,37.247841,131.859977,1227.519211,17.278000,25.131001,-21.173004
109.000000,37.248045,131.859865,1236.202963,16.447001,26.021000,-20.919006
109.000000,37.248215,131.859773,1243.732438,15.800000,26.750000,-20.718994
109.000000,37.248417,131.859664,1253.113267,15.064000,27.615000,-20.493988
109.000000,37.248620,131.859559,1262.875706,14.398000,28.469999,-20.281006
109.000000,37.248823,131.859455,1273.013659,13.760000,29.323000,-20.078003
109.000000,37.248989,131.859369,1281.722710,13.265000,30.040001,-19.911987
109.000000,37.249122,131.859302,1288.861735,12.883000,30.601999,-19.787994
109.000000,37.249321,131.859203,1299.863491,12.347000,31.436001,-19.605988
109.000000,37.249519,131.859105,1311.223082,11.863000,32.264999,-19.433014
109.000000,37.249715,131.859010,1322.938375,11.388000,33.096001,-19.265991
110.000000,37.249878,131.858931,1332.968734,11.013000,33.786999,-19.130005
110.000000,37.250073,131.858838,1345.322278,10.588000,34.616001,-18.970001
110.000000,37.250267,131.858748,1358.012626,10.180000,35.448002,-18.816010
110.000000,37.250458,131.858658,1371.013260,9.783000,36.285000,-18.665009
110.000000,37.250617,131.858585,1382.100360,9.454000,36.973999,-18.544006
110.000000,37.250838,131.858485,1398.005129,9.007000,37.943001,-18.378998
110.000000,37.250993,131.858415,1409.631725,8.715000,38.641998,-18.261993
110.000000,37.251149,131.858345,1421.480825,8.436000,39.339001,-18.148987
110.000000,37.251333,131.858263,1435.985038,8.115000,40.182999,-18.015015
110.000000,37.251516,131.858182,1450.804414,7.814000,41.027000,-17.885010
111.000000,37.251667,131.858117,1463.382595,7.563000,41.737999,-17.778015
111.000000,37.251846,131.858040,1478.757926,7.267000,42.591000,-17.653015
111.000000,37.252024,131.857963,1494.434400,6.956000,43.452000,-17.532013
111.000000,37.252200,131.857888,1510.406225,6.663000,44.318001,-17.411011
111.000000,37.252374,131.857815,1526.675534,6.374000,45.187000,-17.295990
111.000000,37.252546,131.857744,1543.239586,6.085000,46.064999,-17.183014
111.000000,37.252716,131.857673,1560.095026,5.798000,46.949001,-17.072998
111.000000,37.252883,131.857604,1577.237282,5.529000,47.841000,-16.967010
111.000000,37.253021,131.857547,1591.739666,5.306000,48.591000,-16.881012
111.000000,37.253185,131.857481,1609.400693,5.022000,49.499001,-16.782013
112.000000,37.253319,131.857427,1624.329797,4.797000,50.262001,-16.700012
112.000000,37.253479,131.857363,1642.495877,4.532000,51.185001,-16.606995
112.000000,37.253635,131.857300,1660.932010,4.286000,52.118000,-16.516998
112.000000,37.253764,131.857250,1676.499060,4.081000,52.903000,-16.446014
112.000000,37.253891,131.857200,1692.249295,3.871000,53.694000,-16.377014
112.000000,37.254041,131.857141,1711.386773,3.641000,54.652000,-16.295990
112.000000,37.254164,131.857093,1727.530505,3.440000,55.458000,-16.235992
112.000000,37.254309,131.857037,1747.134022,3.193000,56.433998,-16.164001
112.000000,37.254450,131.856982,1766.984426,2.963000,57.422001,-16.096985
112.000000,37.254567,131.856938,1783.712155,2.773000,58.252998,-16.045013
113.000000,37.254704,131.856885,1804.004215,2.550000,59.261002,-15.987000
113.000000,37.254837,131.856834,1824.529752,2.340000,60.280998,-15.933014
